"","area","area_title","area_type","naics","naics_title","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly","year","group","pct_tot"
"1038",47020,"Victoria, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","800","19.6","19.117","1.05","",10.05,20910,6.7,7.88,8.32,9.05,10.89,"14.95",16390,17300,18820,22660,31100,NA,NA,2016,NA,NA
"1039",47380,"Waco, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","2,230","8.8","19.693","1.08","",9.25,19250,2.9,7.8,8.19,8.84,9.51,"11.53",16220,17030,18380,19780,23980,NA,NA,2016,NA,NA
"1040",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","1,270","12.1","22.668","1.24","",9.46,19680,5.3,7.77,8.18,8.85,9.63,"13.14",16160,17000,18420,20030,27330,NA,NA,2016,NA,NA
"1041",19100,"Dallas-Fort Worth-Arlington, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","16,130","6.6","4.729","1.17","",10.18,21170,2.4,7.85,8.36,9.22,11.14,"13.90",16320,17390,19170,23160,28900,NA,NA,2016,NA,NA
"1042",10180,"Abilene, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","420","16.4","6.557","1.62","",9.41,19580,5.6,7.76,8.2,8.92,10.07,"12.47",16150,17050,18550,20960,25940,NA,NA,2016,NA,NA
"1043",11100,"Amarillo, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","500","44.7","4.322","1.07","",9.56,19890,3,7.85,8.31,9.07,10.58,"12.74",16320,17280,18870,22010,26510,NA,NA,2016,NA,NA
"1044",12420,"Austin-Round Rock, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","6,150","9.5","6.368","1.57","",11.22,23330,2.7,8.18,9.19,10.98,13.04,"14.73",17020,19110,22850,27130,30640,NA,NA,2016,NA,NA
"1045",13140,"Beaumont-Port Arthur, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","630","7.5","3.900","0.96","",8.83,18360,2.8,7.81,8.18,8.79,9.4,"10.57",16250,17010,18280,19550,21980,NA,NA,2016,NA,NA
"1046",15180,"Brownsville-Harlingen, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","1,400","16.6","10.147","2.50","",9.21,19150,3.2,7.8,8.23,8.95,9.92,"11.59",16220,17120,18620,20630,24100,NA,NA,2016,NA,NA
"1047",17780,"College Station-Bryan, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","570","20.1","5.280","1.30","",9.4,19560,2.7,7.85,8.29,9.04,10.18,"11.85",16320,17250,18800,21160,24650,NA,NA,2016,NA,NA
"1048",18580,"Corpus Christi, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","1,070","25.7","5.745","1.42","",9.47,19690,3.4,7.87,8.36,9.17,10.53,"11.87",16370,17380,19060,21910,24700,NA,NA,2016,NA,NA
"1049",21340,"El Paso, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","1,220","14.2","4.085","1.01","",9.15,19020,2.9,7.77,8.17,8.83,9.56,"11.72",16170,16990,18370,19890,24380,NA,NA,2016,NA,NA
"1050",26420,"Houston-The Woodlands-Sugar Land, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","12,890","9.0","4.390","1.08","",9.75,20280,1.7,7.88,8.4,9.26,10.91,"12.81",16390,17470,19270,22700,26650,NA,NA,2016,NA,NA
"1051",28660,"Killeen-Temple, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","790","22.1","5.735","1.41","",8.71,18120,3,7.76,8.11,8.68,9.26,"9.73",16140,16860,18060,19260,20250,NA,NA,2016,NA,NA
"1052",29700,"Laredo, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","550","7.0","5.601","1.38","",8.85,18410,2.5,7.72,8.08,8.69,9.31,"11.01",16050,16810,18080,19370,22890,NA,NA,2016,NA,NA
"1053",30980,"Longview, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","370","16.8","3.880","0.96","",8.79,18290,3,7.64,8.01,8.63,9.24,"10.86",15900,16670,17940,19220,22590,NA,NA,2016,NA,NA
"1054",31180,"Lubbock, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","840","23.9","5.997","1.48","",9.27,19290,2.6,7.89,8.35,9.11,10.24,"11.60",16420,17370,18950,21300,24130,NA,NA,2016,NA,NA
"1055",32580,"McAllen-Edinburg-Mission, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","1,110","17.4","4.456","1.10","",9.48,19710,4.2,7.81,8.26,9.01,10.32,"12.00",16250,17180,18730,21460,24950,NA,NA,2016,NA,NA
"1056",33260,"Midland, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","400","17.1","4.634","1.14","",11.51,23940,6.2,8.54,9.69,11.01,12.97,"16.37",17760,20150,22890,26990,34050,NA,NA,2016,NA,NA
"1057",36220,"Odessa, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","290","25.0","4.250","1.05","",10.43,21700,2.9,8.06,8.9,10.3,11.53,"12.60",16760,18510,21410,23990,26200,NA,NA,2016,NA,NA
"1058",41660,"San Angelo, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","310","12.4","6.599","1.63","",8.96,18640,3.5,7.84,8.22,8.85,9.49,"11.25",16320,17100,18400,19740,23390,NA,NA,2016,NA,NA
"1059",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","4,900","11.9","5.008","1.23","",10.43,21700,3.2,7.92,8.58,9.75,11.61,"14.61",16480,17850,20290,24150,30390,NA,NA,2016,NA,NA
"1060",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","160","17.3","3.631","0.90","",8.77,18230,3.5,7.78,8.13,8.71,9.3,"9.85",16180,16910,18120,19340,20480,NA,NA,2016,NA,NA
"1061",45500,"Texarkana, TX-AR",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","260","34.1","4.621","1.14","",9.3,19340,3.9,7.89,8.31,8.98,9.74,"11.91",16410,17280,18670,20270,24780,NA,NA,2016,NA,NA
"1062",46340,"Tyler, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","510","30.2","5.160","1.27","",9.1,18920,3,7.72,8.13,8.82,9.7,"11.73",16060,16920,18350,20170,24400,NA,NA,2016,NA,NA
"1063",47020,"Victoria, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","240","35.1","5.738","1.41","",8.63,17950,3,7.73,8.07,8.64,9.2,"9.59",16080,16780,17960,19140,19950,NA,NA,2016,NA,NA
"1064",47380,"Waco, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","550","17.8","4.888","1.21","",8.95,18620,2.7,7.76,8.14,8.78,9.46,"11.35",16140,16930,18260,19680,23600,NA,NA,2016,NA,NA
"1065",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","310","24.9","5.493","1.35","",8.5,17680,2.8,7.7,8.03,8.57,9.11,"9.47",16020,16690,17830,18960,19700,NA,NA,2016,NA,NA
"1066",19100,"Dallas-Fort Worth-Arlington, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","107,100","3.0","31.403","0.97","",13.79,28690,2.2,8.16,9.09,11.01,14.71,"22.92",16970,18910,22890,30610,47670,NA,NA,2016,NA,NA
"1067",10180,"Abilene, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,360","9.4","36.957","1.15","",12.56,26120,3.3,7.97,8.64,10.14,14.94,"21.31",16580,17980,21100,31070,44320,NA,NA,2016,NA,NA
"1068",11100,"Amarillo, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","4,650","9.5","40.325","1.25","",13.33,27720,4.5,8.04,8.73,10.11,13.45,"23.68",16720,18160,21040,27980,49250,NA,NA,2016,NA,NA
"1069",12420,"Austin-Round Rock, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","31,030","4.0","32.152","1.00","",13.44,27950,2.3,8.21,9.31,11.45,14.86,"20.85",17070,19360,23810,30900,43370,NA,NA,2016,NA,NA
"1070",13140,"Beaumont-Port Arthur, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","6,280","10.3","38.650","1.20","",13.92,28960,5.7,8.14,9.07,11.19,17.37,"23.44",16930,18860,23270,36130,48760,NA,NA,2016,NA,NA
"1071",15180,"Brownsville-Harlingen, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","5,300","8.6","38.530","1.19","",12.43,25860,3.9,7.98,8.64,9.84,12.56,"20.82",16600,17970,20460,26110,43300,NA,NA,2016,NA,NA
"1072",17780,"College Station-Bryan, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","3,420","6.3","31.989","0.99","",12.06,25080,4.3,7.94,8.57,9.7,12.99,"18.92",16510,17830,20180,27020,39340,NA,NA,2016,NA,NA
"1073",18580,"Corpus Christi, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","6,310","5.2","33.925","1.05","",13.36,27790,3.5,8.04,8.92,10.9,14.43,"22.35",16720,18560,22670,30010,46480,NA,NA,2016,NA,NA
"1074",21340,"El Paso, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","12,850","6.6","43.177","1.34","",12.74,26490,4.8,7.93,8.51,9.5,13.63,"21.81",16490,17700,19770,28350,45360,NA,NA,2016,NA,NA
"1075",26420,"Houston-The Woodlands-Sugar Land, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","88,310","3.1","30.089","0.93","",12.66,26340,1.5,8.09,8.93,10.72,14.17,"20.49",16820,18570,22290,29470,42610,NA,NA,2016,NA,NA
"1076",28660,"Killeen-Temple, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","5,300","9.3","38.720","1.20","",11.63,24200,3.3,7.88,8.46,9.46,12.3,"18.28",16400,17600,19680,25580,38020,NA,NA,2016,NA,NA
"1077",29700,"Laredo, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","4,130","6.3","42.292","1.31","",11.38,23670,3.4,7.96,8.56,9.58,12.01,"17.07",16550,17800,19930,24980,35510,NA,NA,2016,NA,NA
"1078",30980,"Longview, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","3,370","7.4","35.147","1.09","",12.69,26390,4.2,7.97,8.7,10.25,13.38,"21.68",16580,18090,21320,27840,45100,NA,NA,2016,NA,NA
"1079",31180,"Lubbock, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","5,560","8.5","39.648","1.23","",13.14,27320,3.1,8.1,8.88,10.64,15.06,"20.45",16840,18460,22130,31330,42540,NA,NA,2016,NA,NA
"1080",32580,"McAllen-Edinburg-Mission, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","12,080","5.8","48.366","1.50","",11.56,24050,2.9,7.9,8.47,9.46,12.1,"17.90",16430,17620,19670,25170,37240,NA,NA,2016,NA,NA
"1081",33260,"Midland, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,640","8.5","30.578","0.95","",15.27,31770,4.1,8.68,10.38,13,16.61,"23.27",18060,21590,27040,34550,48390,NA,NA,2016,NA,NA
"1082",36220,"Odessa, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,220","12.3","32.620","1.01","",14.15,29420,3.5,8.76,10.19,11.85,15.03,"20.59",18230,21190,24650,31260,42840,NA,NA,2016,NA,NA
"1083",41660,"San Angelo, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,040","8.1","43.446","1.35","",11.86,24660,3,8.13,8.92,10.45,13.22,"18.10",16910,18550,21730,27500,37650,NA,NA,2016,NA,NA
"1084",41700,"San Antonio-New Braunfels, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","32,370","4.6","33.111","1.03","",13.92,28940,3.1,8.19,9.13,11.07,15.63,"23.17",17030,18980,23020,32510,48190,NA,NA,2016,NA,NA
"1085",43300,"Sherman-Denison, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","1,750","12.0","40.333","1.25","",16.05,33390,5.9,8.25,9.22,11.75,18.95,"30.02",17170,19180,24450,39410,62450,NA,NA,2016,NA,NA
"1086",45500,"Texarkana, TX-AR",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,140","10.5","38.371","1.19","",12.93,26900,5.3,8.06,8.72,10.01,12.33,"21.71",16760,18130,20810,25640,45150,NA,NA,2016,NA,NA
"1087",46340,"Tyler, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","4,080","9.3","41.173","1.28","",13.09,27220,4.5,8,8.66,9.98,14.35,"21.41",16640,18010,20750,29850,44540,NA,NA,2016,NA,NA
"1088",47020,"Victoria, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","1,740","8.4","41.747","1.29","",12.57,26140,4.4,8.03,8.73,10.28,13.68,"19.79",16690,18150,21370,28460,41160,NA,NA,2016,NA,NA
"1089",47380,"Waco, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","3,310","9.2","29.295","0.91","",12.63,26280,3.5,8.32,9.38,11.06,14.23,"19.54",17300,19510,23000,29600,40640,NA,NA,2016,NA,NA
"1090",48660,"Wichita Falls, TX",4,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,350","11.5","41.829","1.30","",13.33,27720,4.2,7.94,8.63,10.05,13.91,"24.05",16520,17950,20900,28930,50020,NA,NA,2016,NA,NA
"1091",4800001,"West Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","330","12.5","1.701","0.62","",19.71,41000,5.2,10.9,13.56,19.48,24.54,"30.10",22660,28210,40520,51030,62600,NA,NA,2016,NA,NA
"1092",4800002,"North Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","340","34.5","1.263","0.46","",15.01,31220,21.6,7.99,8.97,13.12,20.58,"24.57",16610,18660,27280,42800,51110,NA,NA,2016,NA,NA
"1093",4800003,"Big Thicket Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","200","26.9","1.928","0.70","",17.83,37090,4.5,9.52,13.7,18.51,22.25,"24.35",19800,28500,38490,46280,50650,NA,NA,2016,NA,NA
"1094",4800004,"Hill Country Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","220","24.6","1.149","0.42","",19.17,39880,7.2,9.42,14.56,19.86,24.14,"28.05",19600,30280,41300,50200,58350,NA,NA,2016,NA,NA
"1095",4800005,"Border Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","160","24.3","2.729","0.99","",12.44,25880,6.3,8.17,9.32,11.26,13.76,"21.17",16990,19390,23430,28620,44040,NA,NA,2016,NA,NA
"1096",4800006,"Coastal Plains Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","590","26.6","4.012","1.46","",15.44,32110,14,8.06,8.9,13.27,22.15,"27.47",16770,18510,27590,46070,57130,NA,NA,2016,NA,NA
"1097",4800001,"West Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","360","5.3","1.859","1.73","",NA,49250,2.2,NA,NA,NA,NA,"*",36810,42330,48600,56880,62790,1,NA,2016,NA,NA
"1098",4800002,"North Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","410","8.8","1.526","1.42","",NA,44230,2.1,NA,NA,NA,NA,"*",32500,36160,42800,50690,60690,1,NA,2016,NA,NA
"1099",4800003,"Big Thicket Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","180","12.5","1.674","1.55","",NA,41580,2.8,NA,NA,NA,NA,"*",28300,35650,43060,48540,53350,1,NA,2016,NA,NA
"1100",4800004,"Hill Country Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","210","5.9","1.063","0.99","",NA,44520,1.9,NA,NA,NA,NA,"*",34190,39450,44630,49630,57130,1,NA,2016,NA,NA
"1101",4800005,"Border Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","70","7.8","1.211","1.12","",NA,47300,2.8,NA,NA,NA,NA,"*",40520,42990,47060,51210,58760,1,NA,2016,NA,NA
"1102",4800006,"Coastal Plains Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","240","9.2","1.629","1.51","",NA,48630,2,NA,NA,NA,NA,"*",36890,42220,47770,55200,61300,1,NA,2016,NA,NA
"1103",4800001,"West Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","210","26.6","1.056","0.25","",10.16,21140,7.9,7.84,8.26,8.95,9.76,"14.51",16310,17180,18620,20310,30180,NA,NA,2016,NA,NA
"1104",4800002,"North Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","420","14.6","1.590","0.37","",10.84,22560,8.9,7.81,8.22,8.9,9.68,"20.70",16250,17090,18510,20130,43050,NA,NA,2016,NA,NA
"1105",4800003,"Big Thicket Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","290","25.0","2.747","0.64","",12.69,26380,11.9,7.88,8.42,9.34,17.76,"21.87",16380,17520,19440,36940,45490,NA,NA,2016,NA,NA
"1106",4800004,"Hill Country Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","440","25.9","2.260","0.53","",12.95,26940,6.7,8,8.65,10.83,17.43,"19.86",16630,17990,22530,36250,41300,NA,NA,2016,NA,NA
"1107",4800005,"Border Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","110","21.0","1.938","0.45","",8.78,18270,2.7,7.8,8.16,8.76,9.36,"10.43",16220,16970,18220,19480,21690,NA,NA,2016,NA,NA
"1108",4800006,"Coastal Plains Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","240","42.2","1.630","0.38","",9.32,19380,7.2,7.73,8.07,8.63,9.19,"9.65",16080,16780,17940,19110,20080,NA,NA,2016,NA,NA
"1109",4800001,"West Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","2,190","13.0","11.270","0.62","",8.58,17850,2.8,7.69,8.01,8.55,9.09,"9.48",15980,16660,17790,18910,19730,NA,NA,2016,NA,NA
"1110",4800002,"North Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","3,950","7.1","14.827","0.81","",9.15,19030,3.1,7.78,8.15,8.75,9.37,"11.56",16190,16950,18210,19480,24050,NA,NA,2016,NA,NA
"1111",4800003,"Big Thicket Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","1,560","4.8","14.848","0.81","",9.77,20330,5.3,7.73,8.12,8.76,9.46,"15.55",16090,16880,18210,19680,32340,NA,NA,2016,NA,NA
"1112",4800004,"Hill Country Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","3,430","7.4","17.743","0.97","",10.01,20810,3.9,7.8,8.25,9.01,10.75,"14.62",16220,17160,18730,22360,30410,NA,NA,2016,NA,NA
"1113",4800005,"Border Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","750","39.0","13.089","0.72","",8.39,17460,2.4,7.73,8.05,8.58,9.11,"9.44",16080,16740,17850,18960,19640,NA,NA,2016,NA,NA
"1114",4800006,"Coastal Plains Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","1,650","13.8","11.203","0.61","",9.57,19900,7.2,7.78,8.13,8.72,9.32,"11.17",16180,16920,18140,19380,23240,NA,NA,2016,NA,NA
"1115",4800001,"West Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","620","21.2","3.206","0.79","",9.37,19480,3.1,7.86,8.3,9.02,10.04,"12.12",16350,17250,18770,20880,25210,NA,NA,2016,NA,NA
"1116",4800002,"North Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","1,050","16.4","3.957","0.98","",8.7,18100,3.3,7.69,8.05,8.65,9.26,"10.53",15990,16740,17990,19250,21900,NA,NA,2016,NA,NA
"1117",4800003,"Big Thicket Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","570","9.3","5.453","1.34","",9.95,20690,5.2,7.85,8.44,9.51,11.42,"13.08",16330,17550,19780,23750,27220,NA,NA,2016,NA,NA
"1118",4800004,"Hill Country Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","1,030","16.1","5.349","1.32","",9.34,19420,5,7.78,8.24,8.99,10.24,"11.74",16190,17130,18700,21300,24420,NA,NA,2016,NA,NA
"1119",4800005,"Border Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","240","35.7","4.195","1.03","",10.08,20970,9.9,7.86,8.32,9.09,10.95,"15.24",16350,17310,18900,22780,31700,NA,NA,2016,NA,NA
"1120",4800006,"Coastal Plains Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","550","27.9","3.749","0.92","",9.43,19620,4.9,7.72,8.15,8.87,10.18,"13.04",16050,16950,18460,21180,27120,NA,NA,2016,NA,NA
"1121",4800001,"West Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","5,300","12.2","27.267","0.85","",12.69,26400,3.3,8.18,9.16,11.54,14.91,"18.38",17020,19060,23990,31000,38240,NA,NA,2016,NA,NA
"1122",4800002,"North Texas Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","8,230","6.9","30.901","0.96","",12.12,25220,2.9,8.03,8.77,10.39,13.46,"17.81",16700,18240,21600,27990,37040,NA,NA,2016,NA,NA
"1123",4800003,"Big Thicket Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","2,970","11.2","28.363","0.88","",13.11,27270,6,7.95,8.61,9.84,13.36,"20.11",16530,17910,20470,27790,41820,NA,NA,2016,NA,NA
"1124",4800004,"Hill Country Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","5,600","12.7","28.970","0.90","",12.87,26770,3.5,8.23,9.17,11.25,14.2,"20.29",17110,19080,23390,29530,42210,NA,NA,2016,NA,NA
"1125",4800005,"Border Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","1,910","13.9","33.101","1.03","",12.23,25450,3.5,7.94,8.68,10.3,14.65,"19.90",16510,18050,21430,30480,41390,NA,NA,2016,NA,NA
"1126",4800006,"Coastal Plains Region of Texas nonmetropolitan area",6,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","3,290","10.3","22.331","0.69","",12.36,25700,5.6,7.99,8.68,10.07,12.63,"19.24",16610,18050,20940,26270,40020,NA,NA,2016,NA,NA
"1127",48,"Texas",2,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","34,950","5.0","2.939","1.02","",16.73,34800,3.7,8.64,10.23,13.1,23.53,"30.04",17970,21280,27240,48930,62480,NA,NA,2017,NA,NA
"1128",48,"Texas",2,0,"Cross-industry",1235,"25-2012","Kindergarten Teachers, Except Special Education","detailed","15,300","4.9","1.287","1.30","",NA,54670,2.4,NA,NA,NA,NA,"*",33470,45260,55450,63530,75970,1,NA,2017,NA,NA
"1129",48,"Texas",2,0,"Cross-industry",1235,"35-3011","Bartenders","detailed","41,360","3.2","3.478","0.81","",13.24,27530,1.8,7.94,8.55,9.68,17.29,"23.01",16510,17780,20140,35960,47870,NA,NA,2017,NA,NA
"1130",48,"Texas",2,0,"Cross-industry",1235,"35-3031","Waiters and Waitresses","detailed","217,390","1.7","18.282","1.01","",11.51,23940,1.4,7.85,8.36,9.21,13.21,"19.64",16330,17390,19160,27480,40850,NA,NA,2017,NA,NA
"1131",48,"Texas",2,0,"Cross-industry",1235,"39-9011","Childcare Workers","detailed","50,090","4.4","4.213","1.07","",10.37,21570,1.2,7.94,8.5,9.46,11.43,"14.17",16510,17680,19670,23770,29470,NA,NA,2017,NA,NA
"1132",48,"Texas",2,0,"Cross-industry",1235,"41-2031","Retail Salespersons","detailed","390,710","1.2","32.858","1.05","",12.85,26730,0.7,8.04,8.96,10.72,13.9,"19.87",16720,18640,22300,28910,41320,NA,NA,2017,NA,NA
"1133",19100,"Dallas-Fort Worth-Arlington, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","11,550","9.5","3.315","1.15","",18.13,37700,6.9,9.54,11.3,14.49,26.47,"30.14",19830,23500,30130,55050,62690,NA,NA,2017,NA,NA
"1134",10180,"Abilene, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","130","29.8","2.070","0.72","",15.62,32480,15,8.19,9.47,15.39,21.2,"25.84",17040,19700,32000,44100,53740,NA,NA,2017,NA,NA
"1135",11100,"Amarillo, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","**","**","**","**","",12.71,26440,9.5,8.82,9.85,10.92,12.25,"22.57",18350,20490,22710,25480,46940,NA,NA,2017,NA,NA
"1136",12420,"Austin-Round Rock, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","2,330","19.6","2.340","0.81","",17.76,36940,10.4,9.78,11.28,14.71,22.79,"31.98",20340,23460,30600,47390,66510,NA,NA,2017,NA,NA
"1137",13140,"Beaumont-Port Arthur, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","**","**","**","**","",18.26,37990,6.2,10.9,12.88,18.14,22.67,"25.81",22670,26800,37720,47150,53690,NA,NA,2017,NA,NA
"1138",15180,"Brownsville-Harlingen, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","340","13.9","2.443","0.85","",19.39,40330,13,9.07,10.97,20.68,26.35,"30.65",18870,22820,43020,54810,63750,NA,NA,2017,NA,NA
"1139",17780,"College Station-Bryan, TX",4,0,"Cross-industry",1235,"25-2011","Preschool Teachers, Except Special Education","detailed","260","28.7","2.281","0.79","",13.11,27280,7,8.39,9.79,11.58,14.74,"21.90",17450,20360,24080,30650,45550,NA,NA,2017,NA,NA
